state,district,month,monthly_total_load,district_3M_forecast,demand_total_x,mom_growth_x,demand_total_y,mom_growth_y,spike_flag,prev_load,mom_growth,mom_growth_capped,load_category,demand_trend,recommended_action,action_priority,high_risk,risk_reason,alert_message
Telangana,Karimnagar,2025-08-01,250,195.3333333333333,626.0,0.0468227424749163,590.0,1.2014925373134329,HIGH_SPIKE,45.0,455.56,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,455.56% increase in demand and low center capacity and continuously rising demand trend,District Karimnagar likely to face backlog in 2025-08-01 due to 455.56% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Karimnagar,2025-09-01,265,211.3333333333333,626.0,0.0468227424749163,592.0,0.0033898305084745,NORMAL,31.0,754.84,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,754.84% increase in demand and low center capacity and continuously rising demand trend,District Karimnagar likely to face backlog in 2025-09-01 due to 754.84% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Karimnagar,2025-10-01,263,259.3333333333333,626.0,0.0468227424749163,594.0,0.0033783783783782,NORMAL,34.0,673.53,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,673.53% increase in demand and low center capacity and continuously rising demand trend,District Karimnagar likely to face backlog in 2025-10-01 due to 673.53% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Karimnagar,2025-11-01,265,264.3333333333333,626.0,0.0468227424749163,598.0,0.0067340067340067,NORMAL,34.0,679.41,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,679.41% increase in demand and low center capacity and continuously rising demand trend,District Karimnagar likely to face backlog in 2025-11-01 due to 679.41% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Karimnagar,2025-12-01,279,269.0,626.0,0.0468227424749163,626.0,0.0468227424749163,NORMAL,34.0,720.59,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,720.59% increase in demand and low center capacity and continuously rising demand trend,District Karimnagar likely to face backlog in 2025-12-01 due to 720.59% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Karur,2025-03-01,301,230.66666666666663,157.0,0.0,301.0,0.2541666666666666,HIGH_SPIKE,240.0,25.42,25.42,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,25.42% increase in demand and continuously rising demand trend,District Karur likely to face backlog in 2025-03-01 due to 25.42% increase in demand and continuously rising demand trend.
Tamil Nadu,Karur,2025-05-01,86,150.0,157.0,0.0,86.0,0.3650793650793651,HIGH_SPIKE,63.0,36.51,36.51,Low,Increasing,No immediate action required,Low,True,36.51% increase in demand and low center capacity and continuously rising demand trend,District Karur likely to face backlog in 2025-05-01 due to 36.51% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Karur,2025-06-01,146,98.33333333333331,157.0,0.0,146.0,0.6976744186046511,HIGH_SPIKE,86.0,69.77,69.77,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,69.77% increase in demand and low center capacity and continuously rising demand trend,District Karur likely to face backlog in 2025-06-01 due to 69.77% increase in demand and low center capacity and continuously rising demand trend.
Tamil Nadu,Karur,2025-08-01,150,128.0,157.0,0.0,150.0,0.7045454545454546,HIGH_SPIKE,88.0,70.45,70.45,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,70.45% increase in demand and low center capacity and continuously rising demand trend,District Karur likely to face backlog in 2025-08-01 due to 70.45% increase in demand and low center capacity and continuously rising demand trend.
Kerala,Kasargod,2025-05-01,5,5.0,11.0,0.375,5.0,4.0,HIGH_SPIKE,1.0,400.0,200.0,Low,Increasing,No immediate action required,Low,True,400.0% increase in demand and low center capacity and continuously rising demand trend,District Kasargod likely to face backlog in 2025-05-01 due to 400.0% increase in demand and low center capacity and continuously rising demand trend.
Kerala,Kasargod,2025-06-01,8,4.666666666666667,11.0,0.375,8.0,0.6000000000000001,HIGH_SPIKE,5.0,60.0,60.0,Low,Increasing,No immediate action required,Low,True,60.0% increase in demand and low center capacity and continuously rising demand trend,District Kasargod likely to face backlog in 2025-06-01 due to 60.0% increase in demand and low center capacity and continuously rising demand trend.
Uttar Pradesh,Kasganj,2025-05-01,126,122.66666666666669,174.0,0.2517985611510791,126.0,0.6578947368421053,HIGH_SPIKE,76.0,65.79,65.79,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,65.79% increase in demand and low center capacity and continuously rising demand trend,District Kasganj likely to face backlog in 2025-05-01 due to 65.79% increase in demand and low center capacity and continuously rising demand trend.
Jammu and Kashmir,Kathua,2025-02-01,78,,102.0,-0.2153846153846154,156.0,0.368421052631579,HIGH_SPIKE,57.0,36.84,36.84,Low,Increasing,No immediate action required,Low,True,36.84% increase in demand and low center capacity and continuously rising demand trend,District Kathua likely to face backlog in 2025-02-01 due to 36.84% increase in demand and low center capacity and continuously rising demand trend.
Jammu and Kashmir,Kathua,2025-05-01,101,54.333333333333336,102.0,-0.2153846153846154,202.0,3.208333333333333,HIGH_SPIKE,24.0,320.83,200.0,Low,Increasing,No immediate action required,Low,True,320.83% increase in demand and low center capacity and continuously rising demand trend,District Kathua likely to face backlog in 2025-05-01 due to 320.83% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Katihar,2025-05-01,558,417.3333333333333,439.0,-0.0619658119658119,558.0,1.1379310344827585,HIGH_SPIKE,261.0,113.79,113.79,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,113.79% increase in demand and continuously rising demand trend,District Katihar likely to face backlog in 2025-05-01 due to 113.79% increase in demand and continuously rising demand trend.
Bihar,Katihar,2025-06-01,614,477.6666666666667,439.0,-0.0619658119658119,614.0,0.1003584229390681,HIGH_SPIKE,558.0,10.04,10.04,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Katihar likely to face backlog in 2025-06-01 due to continuously rising demand trend.
Bihar,Katihar,2025-08-01,747,537.6666666666666,439.0,-0.0619658119658119,747.0,1.9642857142857144,HIGH_SPIKE,252.0,196.43,196.43,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,196.43% increase in demand and continuously rising demand trend,District Katihar likely to face backlog in 2025-08-01 due to 196.43% increase in demand and continuously rising demand trend.
Madhya Pradesh,Katni,2025-05-01,246,206.3333333333333,490.0,0.4583333333333332,246.0,1.1025641025641026,HIGH_SPIKE,117.0,110.26,110.26,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,110.26% increase in demand and low center capacity and continuously rising demand trend,District Katni likely to face backlog in 2025-05-01 due to 110.26% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Katni,2025-08-01,404,254.0,490.0,0.4583333333333332,404.0,2.2063492063492065,HIGH_SPIKE,126.0,220.63,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,220.63% increase in demand and low center capacity and continuously rising demand trend,District Katni likely to face backlog in 2025-08-01 due to 220.63% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Katni,2025-09-01,570,366.6666666666667,490.0,0.4583333333333332,570.0,0.4108910891089108,HIGH_SPIKE,404.0,41.09,41.09,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,41.09% increase in demand and continuously rising demand trend,District Katni likely to face backlog in 2025-09-01 due to 41.09% increase in demand and continuously rising demand trend.
Madhya Pradesh,Katni,2025-12-01,490,439.0,490.0,0.4583333333333332,490.0,0.4583333333333332,HIGH_SPIKE,336.0,45.83,45.83,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,45.83% increase in demand and continuously rising demand trend,District Katni likely to face backlog in 2025-12-01 due to 45.83% increase in demand and continuously rising demand trend.
Uttar Pradesh,Kaushambi,2025-05-01,190,176.33333333333334,267.0,0.0037593984962405,190.0,0.6964285714285714,HIGH_SPIKE,112.0,69.64,69.64,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,69.64% increase in demand and low center capacity and continuously rising demand trend,District Kaushambi likely to face backlog in 2025-05-01 due to 69.64% increase in demand and low center capacity and continuously rising demand trend.
Uttar Pradesh,Kaushambi,2025-08-01,270,195.3333333333333,267.0,0.0037593984962405,270.0,1.1259842519685042,HIGH_SPIKE,127.0,112.6,112.6,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,112.6% increase in demand and continuously rising demand trend,District Kaushambi likely to face backlog in 2025-08-01 due to 112.6% increase in demand and continuously rising demand trend.
Uttar Pradesh,Kaushambi,2025-10-01,313,282.0,267.0,0.0037593984962405,313.0,0.1901140684410647,HIGH_SPIKE,263.0,19.01,19.01,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Kaushambi likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Odisha,Kendrapara,2025-02-01,217,,336.0,0.2444444444444444,436.0,0.7580645161290323,HIGH_SPIKE,3.0,7133.33,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,7133.33% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-02-01 due to 7133.33% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-03-01,81,139.66666666666666,336.0,0.2444444444444444,164.0,-0.6238532110091743,NORMAL,1.0,8000.0,200.0,Low,Increasing,No immediate action required,Low,True,8000.0% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-03-01 due to 8000.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-04-01,111,136.33333333333334,336.0,0.2444444444444444,228.0,0.3902439024390243,HIGH_SPIKE,1.0,11000.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,11000.0% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-04-01 due to 11000.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-05-01,136,109.33333333333331,336.0,0.2444444444444444,274.0,0.2017543859649122,HIGH_SPIKE,3.0,4433.33,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,4433.33% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-05-01 due to 4433.33% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-06-01,163,136.66666666666666,336.0,0.2444444444444444,326.0,0.1897810218978102,HIGH_SPIKE,1.0,16200.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,16200.0% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-06-01 due to 16200.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-08-01,173,121.0,336.0,0.2444444444444444,352.0,5.518518518518518,HIGH_SPIKE,27.0,540.74,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,540.74% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-08-01 due to 540.74% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-09-01,204,134.66666666666666,336.0,0.2444444444444444,414.0,0.1761363636363635,HIGH_SPIKE,3.0,6700.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,6700.0% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-09-01 due to 6700.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-10-01,185,187.3333333333333,336.0,0.2444444444444444,376.0,-0.0917874396135265,NORMAL,3.0,6066.67,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,6066.67% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-10-01 due to 6066.67% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-11-01,134,174.33333333333334,336.0,0.2444444444444444,270.0,-0.2819148936170212,NORMAL,3.0,4366.67,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,4366.67% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-11-01 due to 4366.67% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendrapara,2025-12-01,167,162.0,336.0,0.2444444444444444,336.0,0.2444444444444444,HIGH_SPIKE,1.0,16600.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,16600.0% increase in demand and low center capacity and continuously rising demand trend,District Kendrapara likely to face backlog in 2025-12-01 due to 16600.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendujhar,2025-02-01,247,,404.0,-0.1367521367521367,494.0,-0.0643939393939394,NORMAL,1.0,24600.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,24600.0% increase in demand and low center capacity and continuously rising demand trend,District Kendujhar likely to face backlog in 2025-02-01 due to 24600.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendujhar,2025-04-01,123,179.66666666666666,404.0,-0.1367521367521367,248.0,-0.2790697674418605,NORMAL,3.0,4000.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,4000.0% increase in demand and low center capacity and continuously rising demand trend,District Kendujhar likely to face backlog in 2025-04-01 due to 4000.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendujhar,2025-05-01,162,151.33333333333334,404.0,-0.1367521367521367,324.0,0.3064516129032257,HIGH_SPIKE,1.0,16100.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,16100.0% increase in demand and low center capacity and continuously rising demand trend,District Kendujhar likely to face backlog in 2025-05-01 due to 16100.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendujhar,2025-06-01,234,173.0,404.0,-0.1367521367521367,468.0,0.4444444444444444,HIGH_SPIKE,162.0,44.44,44.44,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,44.44% increase in demand and low center capacity and continuously rising demand trend,District Kendujhar likely to face backlog in 2025-06-01 due to 44.44% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendujhar,2025-08-01,254,183.66666666666663,404.0,-0.1367521367521367,518.0,3.1111111111111107,HIGH_SPIKE,63.0,303.17,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,303.17% increase in demand and low center capacity and continuously rising demand trend,District Kendujhar likely to face backlog in 2025-08-01 due to 303.17% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendujhar,2025-09-01,269,195.3333333333333,404.0,-0.1367521367521367,540.0,0.0424710424710423,NORMAL,5.0,5280.0,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,5280.0% increase in demand and low center capacity and continuously rising demand trend,District Kendujhar likely to face backlog in 2025-09-01 due to 5280.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendujhar,2025-10-01,252,258.3333333333333,404.0,-0.1367521367521367,504.0,-0.0666666666666666,NORMAL,1.0,25100.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,25100.0% increase in demand and low center capacity and continuously rising demand trend,District Kendujhar likely to face backlog in 2025-10-01 due to 25100.0% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Kendujhar,2025-12-01,201,227.3333333333333,404.0,-0.1367521367521367,404.0,-0.1367521367521367,NORMAL,5.0,3920.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,3920.0% increase in demand and low center capacity and continuously rising demand trend,District Kendujhar likely to face backlog in 2025-12-01 due to 3920.0% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Khagaria,2025-02-01,394,,374.0,0.2808219178082192,394.0,0.1726190476190476,HIGH_SPIKE,336.0,17.26,17.26,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Khagaria likely to face backlog in 2025-02-01 due to continuously rising demand trend.
Bihar,Khagaria,2025-05-01,255,225.3333333333333,374.0,0.2808219178082192,255.0,0.5269461077844311,HIGH_SPIKE,167.0,52.69,52.69,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,52.69% increase in demand and low center capacity and continuously rising demand trend,District Khagaria likely to face backlog in 2025-05-01 due to 52.69% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Khagaria,2025-08-01,316,217.66666666666663,374.0,0.2808219178082192,316.0,3.1578947368421053,HIGH_SPIKE,76.0,315.79,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,315.79% increase in demand and low center capacity and continuously rising demand trend,District Khagaria likely to face backlog in 2025-08-01 due to 315.79% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Khagaria,2025-12-01,374,312.3333333333333,374.0,0.2808219178082192,374.0,0.2808219178082192,HIGH_SPIKE,292.0,28.08,28.08,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,28.08% increase in demand and continuously rising demand trend,District Khagaria likely to face backlog in 2025-12-01 due to 28.08% increase in demand and continuously rising demand trend.
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-05-01,4,5.333333333333333,5.0,0.25,4.0,3.0,HIGH_SPIKE,1.0,300.0,200.0,Low,Increasing,No immediate action required,Low,True,300.0% increase in demand and low center capacity and continuously rising demand trend,District Khairagarh Chhuikhadan Gandai likely to face backlog in 2025-05-01 due to 300.0% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-01-01,282,,502.0,0.224390243902439,694.0,,NORMAL,65.0,333.85,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,333.85% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-01-01 due to 333.85% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-02-01,290,,502.0,0.224390243902439,726.0,0.0461095100864552,NORMAL,73.0,297.26,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,297.26% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-02-01 due to 297.26% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-03-01,198,256.6666666666667,502.0,0.224390243902439,494.0,-0.3195592286501377,NORMAL,49.0,304.08,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,304.08% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-03-01 due to 304.08% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-04-01,162,216.66666666666663,502.0,0.224390243902439,404.0,-0.1821862348178138,NORMAL,40.0,305.0,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,305.0% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-04-01 due to 305.0% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-05-01,62,140.66666666666666,502.0,0.224390243902439,162.0,-0.599009900990099,NORMAL,19.0,226.32,200.0,Low,Increasing,No immediate action required,Low,True,226.32% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-05-01 due to 226.32% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-06-01,151,125.0,502.0,0.224390243902439,394.0,1.432098765432099,HIGH_SPIKE,46.0,228.26,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,228.26% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-06-01 due to 228.26% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-07-01,85,99.33333333333331,502.0,0.224390243902439,216.0,-0.4517766497461929,NORMAL,23.0,269.57,200.0,Low,Increasing,No immediate action required,Low,True,269.57% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-07-01 due to 269.57% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-08-01,194,143.33333333333334,502.0,0.224390243902439,514.0,1.3796296296296298,HIGH_SPIKE,63.0,207.94,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,207.94% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-08-01 due to 207.94% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-09-01,198,159.0,502.0,0.224390243902439,504.0,-0.0194552529182879,NORMAL,54.0,266.67,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,266.67% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-09-01 due to 266.67% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-10-01,207,199.66666666666663,502.0,0.224390243902439,540.0,0.0714285714285714,MEDIUM_SPIKE,63.0,228.57,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,228.57% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-10-01 due to 228.57% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-11-01,143,182.66666666666663,502.0,0.224390243902439,410.0,-0.2407407407407407,NORMAL,62.0,130.65,130.65,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,130.65% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-11-01 due to 130.65% increase in demand and low center capacity and continuously rising demand trend.
Telangana,Khammam,2025-12-01,196,182.0,502.0,0.224390243902439,502.0,0.224390243902439,HIGH_SPIKE,55.0,256.36,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,256.36% increase in demand and low center capacity and continuously rising demand trend,District Khammam likely to face backlog in 2025-12-01 due to 256.36% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Khandwa,2025-05-01,85,80.0,135.0,-0.0878378378378378,85.0,0.2318840579710144,HIGH_SPIKE,69.0,23.19,23.19,Low,Increasing,No immediate action required,Low,True,23.19% increase in demand and low center capacity and continuously rising demand trend,District Khandwa likely to face backlog in 2025-05-01 due to 23.19% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Khargone,2025-06-01,225,227.66666666666663,262.0,-0.2514285714285714,225.0,0.2162162162162162,HIGH_SPIKE,185.0,21.62,21.62,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,21.62% increase in demand and low center capacity and continuously rising demand trend,District Khargone likely to face backlog in 2025-06-01 due to 21.62% increase in demand and low center capacity and continuously rising demand trend.
Madhya Pradesh,Khargone,2025-08-01,397,236.0,262.0,-0.2514285714285714,397.0,3.616279069767442,HIGH_SPIKE,86.0,361.63,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,361.63% increase in demand and continuously rising demand trend,District Khargone likely to face backlog in 2025-08-01 due to 361.63% increase in demand and continuously rising demand trend.
Madhya Pradesh,Khargone,2025-09-01,448,310.3333333333333,262.0,-0.2514285714285714,448.0,0.128463476070529,HIGH_SPIKE,397.0,12.85,12.85,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Khargone likely to face backlog in 2025-09-01 due to continuously rising demand trend.
Gujarat,Kheda,2025-06-01,113,92.66666666666669,285.0,-0.1568047337278106,113.0,0.4125000000000001,HIGH_SPIKE,80.0,41.25,41.25,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,41.25% increase in demand and low center capacity and continuously rising demand trend,District Kheda likely to face backlog in 2025-06-01 due to 41.25% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,Kheda,2025-08-01,219,132.33333333333334,285.0,-0.1568047337278106,219.0,2.3692307692307693,HIGH_SPIKE,65.0,236.92,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,236.92% increase in demand and low center capacity and continuously rising demand trend,District Kheda likely to face backlog in 2025-08-01 due to 236.92% increase in demand and low center capacity and continuously rising demand trend.
Gujarat,Kheda,2025-09-01,300,194.66666666666663,285.0,-0.1568047337278106,300.0,0.36986301369863,HIGH_SPIKE,219.0,36.99,36.99,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,36.99% increase in demand and continuously rising demand trend,District Kheda likely to face backlog in 2025-09-01 due to 36.99% increase in demand and continuously rising demand trend.
Gujarat,Kheda,2025-10-01,339,286.0,285.0,-0.1568047337278106,339.0,0.1299999999999999,HIGH_SPIKE,300.0,13.0,13.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Kheda likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Uttar Pradesh,Kheri,2025-08-01,865,584.0,691.0,0.0647149460708782,865.0,1.582089552238806,HIGH_SPIKE,335.0,158.21,158.21,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,158.21% increase in demand and continuously rising demand trend,District Kheri likely to face backlog in 2025-08-01 due to 158.21% increase in demand and continuously rising demand trend.
Uttar Pradesh,Kheri,2025-10-01,976,901.6666666666666,691.0,0.0647149460708782,976.0,0.1296296296296295,HIGH_SPIKE,864.0,12.96,12.96,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Kheri likely to face backlog in 2025-10-01 due to continuously rising demand trend.
Odisha,Khorda,2025-02-01,207,,292.0,-0.1888888888888888,414.0,0.6428571428571428,HIGH_SPIKE,126.0,64.29,64.29,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,64.29% increase in demand and low center capacity and continuously rising demand trend,District Khorda likely to face backlog in 2025-02-01 due to 64.29% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Khorda,2025-05-01,107,81.33333333333333,292.0,-0.1888888888888888,214.0,0.8135593220338984,HIGH_SPIKE,59.0,81.36,81.36,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,81.36% increase in demand and low center capacity and continuously rising demand trend,District Khorda likely to face backlog in 2025-05-01 due to 81.36% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Khorda,2025-06-01,136,100.66666666666669,292.0,-0.1888888888888888,272.0,0.2710280373831775,HIGH_SPIKE,107.0,27.1,27.1,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,27.1% increase in demand and low center capacity and continuously rising demand trend,District Khorda likely to face backlog in 2025-06-01 due to 27.1% increase in demand and low center capacity and continuously rising demand trend.
Odisha,Khorda,2025-08-01,176,118.0,292.0,-0.1888888888888888,352.0,3.1904761904761907,HIGH_SPIKE,42.0,319.05,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,319.05% increase in demand and low center capacity and continuously rising demand trend,District Khorda likely to face backlog in 2025-08-01 due to 319.05% increase in demand and low center capacity and continuously rising demand trend.
Orissa,Khordha,2025-02-01,26,,60.0,-0.2682926829268293,84.0,-0.697841726618705,NORMAL,16.0,62.5,62.5,Low,Increasing,No immediate action required,Low,True,62.5% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-02-01 due to 62.5% increase in demand and low center capacity and continuously rising demand trend.
Orissa,Khordha,2025-04-01,11,15.333333333333334,60.0,-0.2682926829268293,32.0,-0.1111111111111111,NORMAL,5.0,120.0,120.0,Low,Increasing,No immediate action required,Low,True,120.0% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-04-01 due to 120.0% increase in demand and low center capacity and continuously rising demand trend.
Orissa,Khordha,2025-05-01,14,11.333333333333334,60.0,-0.2682926829268293,50.0,0.5625,HIGH_SPIKE,11.0,27.27,27.27,Low,Increasing,No immediate action required,Low,True,27.27% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-05-01 due to 27.27% increase in demand and low center capacity and continuously rising demand trend.
Orissa,Khordha,2025-06-01,22,15.666666666666666,60.0,-0.2682926829268293,76.0,0.52,HIGH_SPIKE,16.0,37.5,37.5,Low,Increasing,No immediate action required,Low,True,37.5% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-06-01 due to 37.5% increase in demand and low center capacity and continuously rising demand trend.
