year_month,district,demand_enrolments,demand_updates,demand_total,bio_age_5_17,bio_age_17_plus,bio_total,monthly_capacity,request_capacity_ratio,delay_index,load_category
2025-01,Kallakurichi,260,91,351,,,,18720.0,0.01875,LOW,scheme
2025-02,Kallakurichi,29,10,39,,,,18720.0,0.0020833333333333,LOW,normal
2025-03,Kallakurichi,29,10,39,505.0,300.0,805.0,18720.0,0.0020833333333333,LOW,exam
2025-04,Kallakurichi,2,1,3,177.0,199.0,376.0,18720.0,0.0001602564102564,LOW,exam
2025-05,Kallakurichi,31,11,42,235.0,267.0,502.0,18720.0,0.0022435897435897,LOW,normal
2025-06,Kallakurichi,10,4,14,246.0,373.0,619.0,18720.0,0.0007478632478632,LOW,normal
2025-07,Kallakurichi,17,6,23,156.0,255.0,411.0,18720.0,0.0012286324786324,LOW,normal
2025-08,Kallakurichi,26,9,35,,,,18720.0,0.0018696581196581,LOW,normal
2025-09,Kallakurichi,25,9,34,146.0,240.0,386.0,18720.0,0.0018162393162393,LOW,normal
2025-10,Kallakurichi,28,10,38,179.0,158.0,337.0,18720.0,0.0020299145299145,LOW,festival
2025-11,Kallakurichi,12,4,16,339.0,216.0,555.0,18720.0,0.0008547008547008,LOW,festival
2025-12,Kallakurichi,17,6,23,567.0,260.0,827.0,18720.0,0.0012286324786324,LOW,normal
2025-01,Kamareddy,64,22,86,,,,41600.0,0.0020673076923076,LOW,scheme
2025-02,Kamareddy,109,38,147,,,,41600.0,0.0035336538461538,LOW,normal
2025-03,Kamareddy,81,28,109,511.0,695.0,1206.0,41600.0,0.0026201923076923,LOW,exam
2025-04,Kamareddy,43,15,58,397.0,584.0,981.0,41600.0,0.0013942307692307,LOW,exam
2025-05,Kamareddy,28,10,38,530.0,556.0,1086.0,41600.0,0.0009134615384615,LOW,normal
2025-06,Kamareddy,46,16,62,839.0,991.0,1830.0,41600.0,0.0014903846153846,LOW,normal
2025-07,Kamareddy,28,10,38,714.0,1167.0,1881.0,41600.0,0.0009134615384615,LOW,normal
2025-08,Kamareddy,57,20,77,,,,41600.0,0.0018509615384615,LOW,normal
2025-09,Kamareddy,75,26,101,808.0,921.0,1729.0,41600.0,0.0024278846153846,LOW,normal
2025-10,Kamareddy,104,36,140,1114.0,654.0,1768.0,41600.0,0.0033653846153846,LOW,festival
2025-11,Kamareddy,53,19,72,1423.0,783.0,2206.0,41600.0,0.0017307692307692,LOW,festival
2025-12,Kamareddy,74,26,100,1627.0,927.0,2554.0,41600.0,0.0024038461538461,LOW,normal
2025-01,Kamle,1,0,1,,,,0.0,inf,HIGH,scheme
2025-02,Kamle,4,1,5,,,,0.0,inf,HIGH,normal
2025-03,Kamle,1,0,1,,,,0.0,inf,HIGH,exam
2025-04,Kamle,7,2,9,,,,0.0,inf,HIGH,exam
2025-05,Kamle,2,1,3,,,,0.0,inf,HIGH,normal
2025-08,Kamle,2,1,3,,,,0.0,inf,HIGH,normal
2025-01,Kamrup,7225,2529,9754,,,,74880.0,0.1302617521367521,MEDIUM,scheme
2025-01,Kamrup,143,50,193,,,,74880.0,0.0025774572649572,LOW,scheme
2025-02,Kamrup,336,118,454,,,,74880.0,0.0060630341880341,LOW,normal
2025-03,Kamrup,172,60,232,2602.0,1197.0,3799.0,74880.0,0.0030982905982905,LOW,exam
2025-04,Kamrup,151,53,204,8005.0,1226.0,9231.0,74880.0,0.0027243589743589,LOW,exam
2025-05,Kamrup,204,71,275,3553.0,1175.0,4728.0,74880.0,0.0036725427350427,LOW,normal
2025-06,Kamrup,205,72,277,1688.0,1211.0,2899.0,74880.0,0.0036992521367521,LOW,normal
2025-07,Kamrup,90,31,121,1819.0,1482.0,3301.0,74880.0,0.0016159188034188,LOW,normal
2025-08,Kamrup,266,93,359,,,,74880.0,0.0047943376068376,LOW,normal
2025-09,Kamrup,217,76,293,3981.0,1046.0,5027.0,74880.0,0.0039129273504273,LOW,normal
2025-10,Kamrup,200,70,270,2333.0,2603.0,4936.0,74880.0,0.0036057692307692,LOW,festival
2025-11,Kamrup,171,60,231,2669.0,1302.0,3971.0,74880.0,0.0030849358974358,LOW,festival
2025-12,Kamrup,181,63,244,3406.0,1954.0,5360.0,74880.0,0.003258547008547,LOW,normal
2025-01,Kamrup Metro,1852,648,2500,,,,43680.0,0.0572344322344322,LOW,scheme
2025-02,Kamrup Metro,209,73,282,,,,43680.0,0.0064560439560439,LOW,normal
2025-03,Kamrup Metro,143,50,193,1936.0,1525.0,3461.0,43680.0,0.0044184981684981,LOW,exam
2025-04,Kamrup Metro,48,17,65,2881.0,1492.0,4373.0,43680.0,0.0014880952380952,LOW,exam
2025-05,Kamrup Metro,132,46,178,1697.0,1412.0,3109.0,43680.0,0.0040750915750915,LOW,normal
2025-06,Kamrup Metro,155,54,209,977.0,1161.0,2138.0,43680.0,0.0047847985347985,LOW,normal
2025-07,Kamrup Metro,76,27,103,1503.0,1727.0,3230.0,43680.0,0.0023580586080586,LOW,normal
2025-08,Kamrup Metro,155,54,209,,,,43680.0,0.0047847985347985,LOW,normal
2025-09,Kamrup Metro,87,30,117,1648.0,1195.0,2843.0,43680.0,0.0026785714285714,LOW,normal
2025-10,Kamrup Metro,159,56,215,1090.0,1026.0,2116.0,43680.0,0.0049221611721611,LOW,festival
2025-11,Kamrup Metro,107,37,144,1494.0,1181.0,2675.0,43680.0,0.0032967032967032,LOW,festival
2025-12,Kamrup Metro,139,49,188,1358.0,1459.0,2817.0,43680.0,0.0043040293040293,LOW,normal
2025-01,Kancheepuram,603,211,814,,,,235040.0,0.0034632402995234,LOW,scheme
2025-02,Kancheepuram,560,196,756,,,,235040.0,0.003216473791695,LOW,normal
2025-03,Kancheepuram,461,161,622,14511.0,13965.0,28476.0,235040.0,0.002646358066712,LOW,exam
2025-04,Kancheepuram,186,65,251,11633.0,12146.0,23779.0,235040.0,0.0010679033356024,LOW,exam
2025-05,Kancheepuram,237,83,320,12512.0,12815.0,25327.0,235040.0,0.001361470388019,LOW,normal
2025-06,Kancheepuram,363,127,490,10483.0,16412.0,26895.0,235040.0,0.0020847515316541,LOW,normal
2025-07,Kancheepuram,222,78,300,8803.0,18890.0,27693.0,235040.0,0.0012763784887678,LOW,normal
2025-08,Kancheepuram,372,130,502,,,,235040.0,0.0021358066712049,LOW,normal
2025-09,Kancheepuram,313,110,423,7499.0,9434.0,16933.0,235040.0,0.0017996936691626,LOW,normal
2025-10,Kancheepuram,382,134,516,10372.0,6661.0,17033.0,235040.0,0.0021953710006807,LOW,festival
2025-11,Kancheepuram,304,106,410,23753.0,10682.0,34435.0,235040.0,0.0017443839346494,LOW,festival
2025-12,Kancheepuram,346,121,467,20896.0,12452.0,33348.0,235040.0,0.0019868958475153,LOW,normal
2025-01,Kanchipuram,351,123,474,,,,0.0,inf,HIGH,scheme
2025-01,Kandhamal,110,38,148,,,,52000.0,0.0028461538461538,LOW,scheme
2025-01,Kandhamal,110,38,148,,,,0.0,inf,HIGH,scheme
2025-01,Kandhamal,1,0,1,,,,52000.0,1.923076923076923e-05,LOW,scheme
2025-01,Kandhamal,1,0,1,,,,0.0,inf,HIGH,scheme
2025-02,Kandhamal,149,52,201,,,,52000.0,0.0038653846153846,LOW,normal
2025-02,Kandhamal,149,52,201,,,,0.0,inf,HIGH,normal
2025-02,Kandhamal,1,0,1,,,,52000.0,1.923076923076923e-05,LOW,normal
2025-02,Kandhamal,1,0,1,,,,0.0,inf,HIGH,normal
2025-03,Kandhamal,127,44,171,3687.0,6796.0,10483.0,52000.0,0.0032884615384615,LOW,exam
2025-03,Kandhamal,127,44,171,3687.0,6796.0,10483.0,0.0,inf,HIGH,exam
2025-04,Kandhamal,74,26,100,3192.0,4343.0,7535.0,52000.0,0.0019230769230769,LOW,exam
2025-04,Kandhamal,74,26,100,3192.0,4343.0,7535.0,0.0,inf,HIGH,exam
2025-05,Kandhamal,41,14,55,3042.0,3395.0,6437.0,52000.0,0.0010576923076923,LOW,normal
2025-05,Kandhamal,41,14,55,3042.0,3395.0,6437.0,0.0,inf,HIGH,normal
2025-06,Kandhamal,87,30,117,3164.0,3001.0,6165.0,52000.0,0.00225,LOW,normal
2025-06,Kandhamal,87,30,117,3164.0,3001.0,6165.0,0.0,inf,HIGH,normal
2025-06,Kandhamal,2,1,3,3164.0,3001.0,6165.0,52000.0,5.769230769230769e-05,LOW,normal
2025-06,Kandhamal,2,1,3,3164.0,3001.0,6165.0,0.0,inf,HIGH,normal
2025-07,Kandhamal,24,8,32,2908.0,4518.0,7426.0,52000.0,0.0006153846153846,LOW,normal
2025-07,Kandhamal,24,8,32,2908.0,4518.0,7426.0,0.0,inf,HIGH,normal
2025-08,Kandhamal,115,40,155,,,,52000.0,0.0029807692307692,LOW,normal
2025-08,Kandhamal,115,40,155,,,,0.0,inf,HIGH,normal
2025-09,Kandhamal,104,36,140,2797.0,2829.0,5626.0,52000.0,0.0026923076923076,LOW,normal
2025-09,Kandhamal,104,36,140,2797.0,2829.0,5626.0,0.0,inf,HIGH,normal
2025-09,Kandhamal,2,1,3,2797.0,2829.0,5626.0,52000.0,5.769230769230769e-05,LOW,normal
2025-09,Kandhamal,2,1,3,2797.0,2829.0,5626.0,0.0,inf,HIGH,normal
2025-10,Kandhamal,122,43,165,3004.0,2273.0,5277.0,52000.0,0.0031730769230769,LOW,festival
2025-10,Kandhamal,122,43,165,3004.0,2273.0,5277.0,0.0,inf,HIGH,festival
2025-11,Kandhamal,117,41,158,3215.0,1949.0,5164.0,52000.0,0.0030384615384615,LOW,festival
2025-11,Kandhamal,117,41,158,3215.0,1949.0,5164.0,0.0,inf,HIGH,festival
2025-12,Kandhamal,89,31,120,3785.0,2041.0,5826.0,52000.0,0.0023076923076923,LOW,normal
2025-12,Kandhamal,89,31,120,3785.0,2041.0,5826.0,0.0,inf,HIGH,normal
2025-12,Kandhamal,1,0,1,3785.0,2041.0,5826.0,52000.0,1.923076923076923e-05,LOW,normal
2025-12,Kandhamal,1,0,1,3785.0,2041.0,5826.0,0.0,inf,HIGH,normal
2025-01,Kangra,66,23,89,,,,56160.0,0.0015847578347578,LOW,scheme
2025-02,Kangra,106,37,143,,,,56160.0,0.0025462962962962,LOW,normal
2025-03,Kangra,87,30,117,5235.0,7358.0,12593.0,56160.0,0.0020833333333333,LOW,exam
2025-04,Kangra,47,16,63,4415.0,5920.0,10335.0,56160.0,0.0011217948717948,LOW,exam
2025-05,Kangra,131,46,177,2600.0,4361.0,6961.0,56160.0,0.0031517094017094,LOW,normal
2025-06,Kangra,113,40,153,2931.0,5645.0,8576.0,56160.0,0.0027243589743589,LOW,normal
2025-07,Kangra,49,17,66,3666.0,7112.0,10778.0,56160.0,0.0011752136752136,LOW,normal
2025-08,Kangra,137,48,185,,,,56160.0,0.0032941595441595,LOW,normal
2025-09,Kangra,144,50,194,3691.0,3657.0,7348.0,56160.0,0.0034544159544159,LOW,normal
2025-10,Kangra,149,52,201,5603.0,2307.0,7910.0,56160.0,0.0035790598290598,LOW,festival
2025-11,Kangra,112,39,151,8761.0,3952.0,12713.0,56160.0,0.0026887464387464,LOW,festival
2025-12,Kangra,81,28,109,7801.0,4898.0,12699.0,56160.0,0.0019408831908831,LOW,normal
2025-01,Kanker,10,4,14,,,,47840.0,0.0002926421404682,LOW,scheme
2025-02,Kanker,77,27,104,,,,47840.0,0.0021739130434782,LOW,normal
2025-03,Kanker,52,18,70,547.0,2455.0,3002.0,47840.0,0.0014632107023411,LOW,exam
2025-04,Kanker,35,12,47,703.0,3447.0,4150.0,47840.0,0.0009824414715719,LOW,exam
2025-05,Kanker,48,17,65,1052.0,3581.0,4633.0,47840.0,0.0013586956521739,LOW,normal
2025-06,Kanker,56,20,76,1908.0,6868.0,8776.0,47840.0,0.0015886287625418,LOW,normal
2025-07,Kanker,20,7,27,1584.0,4477.0,6061.0,47840.0,0.000564381270903,LOW,normal
2025-08,Kanker,39,14,53,,,,47840.0,0.0011078595317725,LOW,normal
2025-09,Kanker,44,15,59,791.0,2668.0,3459.0,47840.0,0.0012332775919732,LOW,normal
2025-10,Kanker,43,15,58,987.0,1971.0,2958.0,47840.0,0.0012123745819397,LOW,festival
2025-11,Kanker,38,13,51,4670.0,3519.0,8189.0,47840.0,0.0010660535117056,LOW,festival
2025-12,Kanker,54,19,73,7365.0,4616.0,11981.0,47840.0,0.0015259197324414,LOW,normal
2025-01,Kannauj,1237,433,1670,,,,99840.0,0.0167267628205128,LOW,scheme
2025-02,Kannauj,205,72,277,,,,99840.0,0.0027744391025641,LOW,normal
2025-03,Kannauj,150,52,202,5073.0,2306.0,7379.0,99840.0,0.0020232371794871,LOW,exam
2025-04,Kannauj,103,36,139,6803.0,2814.0,9617.0,99840.0,0.0013922275641025,LOW,exam
2025-05,Kannauj,202,71,273,5736.0,2040.0,7776.0,99840.0,0.002734375,LOW,normal
2025-06,Kannauj,152,53,205,5290.0,2107.0,7397.0,99840.0,0.0020532852564102,LOW,normal
2025-07,Kannauj,158,55,213,6587.0,3188.0,9775.0,99840.0,0.0021334134615384,LOW,normal
2025-08,Kannauj,180,63,243,,,,99840.0,0.0024338942307692,LOW,normal
2025-09,Kannauj,212,74,286,6085.0,1787.0,7872.0,99840.0,0.0028645833333333,LOW,normal
2025-10,Kannauj,279,98,377,3074.0,1465.0,4539.0,99840.0,0.0037760416666666,LOW,festival
2025-11,Kannauj,131,46,177,5374.0,2800.0,8174.0,99840.0,0.0017728365384615,LOW,festival
2025-12,Kannauj,199,70,269,5693.0,3431.0,9124.0,99840.0,0.0026943108974358,LOW,normal
2025-01,Kanniyakumari,48,17,65,,,,64480.0,0.001008064516129,LOW,scheme
2025-02,Kanniyakumari,111,39,150,,,,64480.0,0.0023263027295285,LOW,normal
2025-03,Kanniyakumari,69,24,93,2040.0,5557.0,7597.0,64480.0,0.0014423076923076,LOW,exam
2025-04,Kanniyakumari,27,9,36,1340.0,3932.0,5272.0,64480.0,0.0005583126550868,LOW,exam
2025-05,Kanniyakumari,31,11,42,3412.0,4824.0,8236.0,64480.0,0.0006513647642679,LOW,normal
2025-06,Kanniyakumari,53,19,72,2513.0,6212.0,8725.0,64480.0,0.0011166253101736,LOW,normal
2025-07,Kanniyakumari,26,9,35,2013.0,6950.0,8963.0,64480.0,0.0005428039702233,LOW,normal
2025-08,Kanniyakumari,71,25,96,,,,64480.0,0.0014888337468982,LOW,normal
2025-09,Kanniyakumari,84,29,113,2807.0,3796.0,6603.0,64480.0,0.0017524813895781,LOW,normal
2025-10,Kanniyakumari,60,21,81,4074.0,2883.0,6957.0,64480.0,0.0012562034739454,LOW,festival
2025-11,Kanniyakumari,66,23,89,4336.0,3768.0,8104.0,64480.0,0.0013802729528535,LOW,festival
2025-12,Kanniyakumari,47,16,63,4980.0,3995.0,8975.0,64480.0,0.0009770471464019,LOW,normal
2025-01,Kannur,185,65,250,,,,95680.0,0.0026128762541806,LOW,scheme
2025-02,Kannur,280,98,378,,,,95680.0,0.003950668896321,LOW,normal
2025-03,Kannur,157,55,212,4097.0,6968.0,11065.0,95680.0,0.0022157190635451,LOW,exam
2025-04,Kannur,17,6,23,5967.0,7398.0,13365.0,95680.0,0.0002403846153846,LOW,exam
2025-05,Kannur,191,67,258,9785.0,7844.0,17629.0,95680.0,0.0026964882943143,LOW,normal
2025-06,Kannur,96,34,130,6951.0,9010.0,15961.0,95680.0,0.0013586956521739,LOW,normal
2025-07,Kannur,50,18,68,6637.0,10952.0,17589.0,95680.0,0.0007107023411371,LOW,normal
2025-08,Kannur,190,66,256,,,,95680.0,0.0026755852842809,LOW,normal
2025-09,Kannur,217,76,293,4147.0,7976.0,12123.0,95680.0,0.0030622909698996,LOW,normal
2025-10,Kannur,186,65,251,2523.0,4932.0,7455.0,95680.0,0.0026233277591973,LOW,festival
2025-11,Kannur,184,64,248,3683.0,7477.0,11160.0,95680.0,0.0025919732441471,LOW,festival
2025-12,Kannur,144,50,194,5387.0,7665.0,13052.0,95680.0,0.0020275919732441,LOW,normal
2025-01,Kanpur Dehat,2945,1031,3976,,,,120640.0,0.0329575596816976,LOW,scheme
2025-02,Kanpur Dehat,201,70,271,,,,120640.0,0.0022463527851458,LOW,normal
2025-03,Kanpur Dehat,161,56,217,6381.0,2358.0,8739.0,120640.0,0.0017987400530503,LOW,exam
2025-04,Kanpur Dehat,133,47,180,7829.0,2343.0,10172.0,120640.0,0.0014920424403183,LOW,exam
2025-05,Kanpur Dehat,169,59,228,6873.0,2107.0,8980.0,120640.0,0.0018899204244031,LOW,normal
2025-06,Kanpur Dehat,193,68,261,4704.0,2229.0,6933.0,120640.0,0.0021634615384615,LOW,normal
2025-07,Kanpur Dehat,84,29,113,8730.0,3737.0,12467.0,120640.0,0.0009366710875331,LOW,normal
2025-08,Kanpur Dehat,186,65,251,,,,120640.0,0.0020805702917771,LOW,normal
2025-09,Kanpur Dehat,194,68,262,5762.0,1964.0,7726.0,120640.0,0.0021717506631299,LOW,normal
2025-10,Kanpur Dehat,176,62,238,2647.0,1369.0,4016.0,120640.0,0.0019728116710875,LOW,festival
2025-11,Kanpur Dehat,143,50,193,5304.0,2499.0,7803.0,120640.0,0.0015998010610079,LOW,festival
2025-12,Kanpur Dehat,177,62,239,5478.0,3312.0,8790.0,120640.0,0.0019811007957559,LOW,normal
2025-01,Kanpur Nagar,9385,3285,12670,,,,282880.0,0.0447893099547511,LOW,scheme
2025-02,Kanpur Nagar,710,248,958,,,,282880.0,0.0033865950226244,LOW,normal
2025-03,Kanpur Nagar,395,138,533,9586.0,8989.0,18575.0,282880.0,0.0018841911764705,LOW,exam
2025-04,Kanpur Nagar,243,85,328,12059.0,11042.0,23101.0,282880.0,0.0011595022624434,LOW,exam
2025-05,Kanpur Nagar,331,116,447,9393.0,10813.0,20206.0,282880.0,0.0015801753393665,LOW,normal
2025-06,Kanpur Nagar,400,140,540,7944.0,10145.0,18089.0,282880.0,0.0019089366515837,LOW,normal
2025-07,Kanpur Nagar,269,94,363,12578.0,13989.0,26567.0,282880.0,0.001283229638009,LOW,normal
2025-08,Kanpur Nagar,511,179,690,,,,282880.0,0.0024391968325791,LOW,normal
2025-09,Kanpur Nagar,657,230,887,14030.0,8213.0,22243.0,282880.0,0.0031356052036199,LOW,normal
2025-10,Kanpur Nagar,758,265,1023,7063.0,5091.0,12154.0,282880.0,0.0036163744343891,LOW,festival
2025-11,Kanpur Nagar,413,145,558,10984.0,10872.0,21856.0,282880.0,0.0019725678733031,LOW,festival
2025-12,Kanpur Nagar,486,170,656,9186.0,9461.0,18647.0,282880.0,0.0023190045248868,LOW,normal
2025-01,Kanyakumari,64,22,86,,,,35360.0,0.0024321266968325,LOW,scheme
2025-02,Kanyakumari,84,29,113,,,,35360.0,0.003195701357466,LOW,normal
2025-03,Kanyakumari,78,27,105,1209.0,944.0,2153.0,35360.0,0.0029694570135746,LOW,exam
2025-04,Kanyakumari,23,8,31,1101.0,771.0,1872.0,35360.0,0.0008766968325791,LOW,exam
2025-05,Kanyakumari,35,12,47,2722.0,971.0,3693.0,35360.0,0.0013291855203619,LOW,normal
2025-06,Kanyakumari,56,20,76,1959.0,1369.0,3328.0,35360.0,0.0021493212669683,LOW,normal
2025-07,Kanyakumari,24,8,32,1300.0,1404.0,2704.0,35360.0,0.0009049773755656,LOW,normal
2025-08,Kanyakumari,56,20,76,,,,35360.0,0.0021493212669683,LOW,normal
2025-09,Kanyakumari,58,20,78,2177.0,695.0,2872.0,35360.0,0.0022058823529411,LOW,normal
2025-10,Kanyakumari,64,22,86,2886.0,469.0,3355.0,35360.0,0.0024321266968325,LOW,festival
2025-11,Kanyakumari,55,19,74,4079.0,653.0,4732.0,35360.0,0.0020927601809954,LOW,festival
2025-12,Kanyakumari,53,19,72,4293.0,746.0,5039.0,35360.0,0.0020361990950226,LOW,normal
2025-01,Kapurthala,2019,707,2726,,,,22880.0,0.1191433566433566,MEDIUM,scheme
2025-02,Kapurthala,62,22,84,,,,22880.0,0.0036713286713286,LOW,normal
2025-03,Kapurthala,42,15,57,2175.0,6472.0,8647.0,22880.0,0.0024912587412587,LOW,exam
2025-04,Kapurthala,25,9,34,2429.0,4988.0,7417.0,22880.0,0.0014860139860139,LOW,exam
2025-05,Kapurthala,43,15,58,1762.0,5143.0,6905.0,22880.0,0.002534965034965,LOW,normal
2025-06,Kapurthala,39,14,53,2365.0,4348.0,6713.0,22880.0,0.0023164335664335,LOW,normal
2025-07,Kapurthala,5,2,7,2332.0,5397.0,7729.0,22880.0,0.000305944055944,LOW,normal
2025-08,Kapurthala,69,24,93,,,,22880.0,0.0040646853146853,LOW,normal
2025-09,Kapurthala,33,12,45,1004.0,2421.0,3425.0,22880.0,0.0019667832167832,LOW,normal
2025-10,Kapurthala,60,21,81,735.0,1678.0,2413.0,22880.0,0.0035402097902097,LOW,festival
2025-11,Kapurthala,75,26,101,1585.0,2368.0,3953.0,22880.0,0.0044143356643356,LOW,festival
2025-12,Kapurthala,56,20,76,3859.0,3042.0,6901.0,22880.0,0.0033216783216783,LOW,normal
2025-01,Karaikal,4,1,5,,,,2080.0,0.0024038461538461,LOW,scheme
2025-01,Karaikal,4,1,5,,,,8320.0,0.0006009615384615,LOW,scheme
2025-01,Karaikal,9,3,12,,,,2080.0,0.0057692307692307,LOW,scheme
2025-01,Karaikal,9,3,12,,,,8320.0,0.0014423076923076,LOW,scheme
2025-02,Karaikal,4,1,5,,,,2080.0,0.0024038461538461,LOW,normal
2025-02,Karaikal,4,1,5,,,,8320.0,0.0006009615384615,LOW,normal
2025-02,Karaikal,12,4,16,,,,2080.0,0.0076923076923076,LOW,normal
2025-02,Karaikal,12,4,16,,,,8320.0,0.0019230769230769,LOW,normal
2025-03,Karaikal,8,3,11,314.0,1019.0,1333.0,2080.0,0.0052884615384615,LOW,exam
2025-03,Karaikal,8,3,11,314.0,1019.0,1333.0,8320.0,0.0013221153846153,LOW,exam
2025-03,Karaikal,11,4,15,314.0,1019.0,1333.0,2080.0,0.0072115384615384,LOW,exam
2025-03,Karaikal,11,4,15,314.0,1019.0,1333.0,8320.0,0.0018028846153846,LOW,exam
2025-04,Karaikal,4,1,5,378.0,883.0,1261.0,2080.0,0.0024038461538461,LOW,exam
2025-04,Karaikal,4,1,5,378.0,883.0,1261.0,8320.0,0.0006009615384615,LOW,exam
2025-04,Karaikal,2,1,3,378.0,883.0,1261.0,2080.0,0.0014423076923076,LOW,exam
2025-04,Karaikal,2,1,3,378.0,883.0,1261.0,8320.0,0.0003605769230769,LOW,exam
2025-05,Karaikal,3,1,4,567.0,853.0,1420.0,2080.0,0.0019230769230769,LOW,normal
2025-05,Karaikal,3,1,4,567.0,853.0,1420.0,8320.0,0.0004807692307692,LOW,normal
2025-05,Karaikal,11,4,15,567.0,853.0,1420.0,2080.0,0.0072115384615384,LOW,normal
2025-05,Karaikal,11,4,15,567.0,853.0,1420.0,8320.0,0.0018028846153846,LOW,normal
2025-06,Karaikal,2,1,3,409.0,912.0,1321.0,2080.0,0.0014423076923076,LOW,normal
2025-06,Karaikal,2,1,3,409.0,912.0,1321.0,8320.0,0.0003605769230769,LOW,normal
2025-06,Karaikal,13,5,18,409.0,912.0,1321.0,2080.0,0.0086538461538461,LOW,normal
2025-06,Karaikal,13,5,18,409.0,912.0,1321.0,8320.0,0.0021634615384615,LOW,normal
2025-07,Karaikal,2,1,3,472.0,1256.0,1728.0,2080.0,0.0014423076923076,LOW,normal
2025-07,Karaikal,2,1,3,472.0,1256.0,1728.0,8320.0,0.0003605769230769,LOW,normal
2025-07,Karaikal,7,2,9,472.0,1256.0,1728.0,2080.0,0.004326923076923,LOW,normal
2025-07,Karaikal,7,2,9,472.0,1256.0,1728.0,8320.0,0.0010817307692307,LOW,normal
2025-08,Karaikal,9,3,12,,,,2080.0,0.0057692307692307,LOW,normal
2025-08,Karaikal,9,3,12,,,,8320.0,0.0014423076923076,LOW,normal
2025-08,Karaikal,9,3,12,,,,2080.0,0.0057692307692307,LOW,normal
2025-08,Karaikal,9,3,12,,,,8320.0,0.0014423076923076,LOW,normal
2025-09,Karaikal,7,2,9,1621.0,1880.0,3501.0,2080.0,0.004326923076923,LOW,normal
2025-09,Karaikal,7,2,9,1621.0,1880.0,3501.0,8320.0,0.0010817307692307,LOW,normal
2025-09,Karaikal,9,3,12,1621.0,1880.0,3501.0,2080.0,0.0057692307692307,LOW,normal
2025-09,Karaikal,9,3,12,1621.0,1880.0,3501.0,8320.0,0.0014423076923076,LOW,normal
2025-10,Karaikal,7,2,9,482.0,752.0,1234.0,2080.0,0.004326923076923,LOW,festival
2025-10,Karaikal,7,2,9,482.0,752.0,1234.0,8320.0,0.0010817307692307,LOW,festival
2025-10,Karaikal,11,4,15,482.0,752.0,1234.0,2080.0,0.0072115384615384,LOW,festival
2025-10,Karaikal,11,4,15,482.0,752.0,1234.0,8320.0,0.0018028846153846,LOW,festival
2025-11,Karaikal,5,2,7,802.0,1645.0,2447.0,2080.0,0.0033653846153846,LOW,festival
2025-11,Karaikal,5,2,7,802.0,1645.0,2447.0,8320.0,0.0008413461538461,LOW,festival
2025-11,Karaikal,13,5,18,802.0,1645.0,2447.0,2080.0,0.0086538461538461,LOW,festival
2025-11,Karaikal,13,5,18,802.0,1645.0,2447.0,8320.0,0.0021634615384615,LOW,festival
2025-12,Karaikal,8,3,11,702.0,1299.0,2001.0,2080.0,0.0052884615384615,LOW,normal
2025-12,Karaikal,8,3,11,702.0,1299.0,2001.0,8320.0,0.0013221153846153,LOW,normal
2025-12,Karaikal,18,6,24,702.0,1299.0,2001.0,2080.0,0.0115384615384615,LOW,normal
2025-12,Karaikal,18,6,24,702.0,1299.0,2001.0,8320.0,0.0028846153846153,LOW,normal
2025-01,Karauli,1532,536,2068,,,,97760.0,0.0211538461538461,LOW,scheme
2025-02,Karauli,306,107,413,,,,97760.0,0.0042246317512274,LOW,normal
2025-03,Karauli,124,43,167,3639.0,4685.0,8324.0,97760.0,0.0017082651391162,LOW,exam
2025-04,Karauli,140,49,189,3217.0,3723.0,6940.0,97760.0,0.0019333060556464,LOW,exam
2025-05,Karauli,244,85,329,3996.0,3254.0,7250.0,97760.0,0.0033653846153846,LOW,normal
2025-06,Karauli,243,85,328,5214.0,3397.0,8611.0,97760.0,0.003355155482815,LOW,normal
2025-07,Karauli,147,51,198,7618.0,4864.0,12482.0,97760.0,0.0020253682487725,LOW,normal
2025-08,Karauli,266,93,359,,,,97760.0,0.0036722585924713,LOW,normal
2025-09,Karauli,245,86,331,12511.0,2521.0,15032.0,97760.0,0.0033858428805237,LOW,normal
2025-10,Karauli,286,100,386,1927.0,1501.0,3428.0,97760.0,0.0039484451718494,LOW,festival
2025-11,Karauli,228,80,308,4936.0,3118.0,8054.0,97760.0,0.0031505728314238,LOW,festival
2025-12,Karauli,272,95,367,6726.0,4124.0,10850.0,97760.0,0.0037540916530278,LOW,normal
2025-01,Karbi Anglong,4176,1462,5638,,,,52000.0,0.1084230769230769,MEDIUM,scheme
2025-02,Karbi Anglong,225,79,304,,,,52000.0,0.0058461538461538,LOW,normal
2025-03,Karbi Anglong,160,56,216,1984.0,1047.0,3031.0,52000.0,0.0041538461538461,LOW,exam
2025-04,Karbi Anglong,56,20,76,2984.0,1071.0,4055.0,52000.0,0.0014615384615384,LOW,exam
2025-05,Karbi Anglong,195,68,263,2525.0,968.0,3493.0,52000.0,0.0050576923076923,LOW,normal
2025-06,Karbi Anglong,146,51,197,1265.0,854.0,2119.0,52000.0,0.0037884615384615,LOW,normal
2025-07,Karbi Anglong,104,36,140,1175.0,1471.0,2646.0,52000.0,0.0026923076923076,LOW,normal
2025-08,Karbi Anglong,170,59,229,,,,52000.0,0.0044038461538461,LOW,normal
2025-09,Karbi Anglong,126,44,170,1849.0,1335.0,3184.0,52000.0,0.0032692307692307,LOW,normal
